Sexo;Edad;Sector económico;Periodo;Total
Ambos sexos;Total;Agricultura;2024T1;4,3
Ambos sexos;Total;Agricultura;2023T4;4,5
Ambos sexos;Total;Agricultura;2023T3;5,3
Ambos sexos;Total;Agricultura;2023T2;4,8
Ambos sexos;Total;Agricultura;2023T1;4,3
Ambos sexos;Total;Agricultura;2022T4;4,8
Ambos sexos;Total;Agricultura;2022T3;5,5
Ambos sexos;Total;Agricultura;2022T2;5
Ambos sexos;Total;Agricultura;2022T1;5
Ambos sexos;Total;Agricultura;2021T4;5,2
Ambos sexos;Total;Agricultura;2021T3;5,8
Ambos sexos;Total;Agricultura;2021T2;4,8
Ambos sexos;Total;Agricultura;2021T1;5,2
Ambos sexos;Total;Agricultura;2020T4;5
Ambos sexos;Total;Agricultura;2020T3;5,6
Ambos sexos;Total;Agricultura;2020T2;5
Ambos sexos;Total;Agricultura;2020T1;5
Ambos sexos;Total;Agricultura;2019T4;5,8
Ambos sexos;Total;Agricultura;2019T3;6,3
Ambos sexos;Total;Agricultura;2019T2;5,7
Ambos sexos;Total;Agricultura;2019T1;5,2
Ambos sexos;Total;Agricultura;2018T4;5,2
Ambos sexos;Total;Agricultura;2018T3;5,8
Ambos sexos;Total;Agricultura;2018T2;5,3
Ambos sexos;Total;Agricultura;2018T1;5,4
Ambos sexos;Total;Agricultura;2017T4;5,3
Ambos sexos;Total;Agricultura;2017T3;6,3
Ambos sexos;Total;Agricultura;2017T2;5,3
Ambos sexos;Total;Agricultura;2017T1;5,1
Ambos sexos;Total;Agricultura;2016T4;5,1
Ambos sexos;Total;Agricultura;2016T3;5,6
Ambos sexos;Total;Agricultura;2016T2;5,5
Ambos sexos;Total;Agricultura;2016T1;5,4
Ambos sexos;Total;Agricultura;2015T4;4,7
Ambos sexos;Total;Agricultura;2015T3;5,3
Ambos sexos;Total;Agricultura;2015T2;4,9
Ambos sexos;Total;Agricultura;2015T1;5,2
Ambos sexos;Total;Agricultura;2014T4;5
Ambos sexos;Total;Agricultura;2014T3;5,3
Ambos sexos;Total;Agricultura;2014T2;4,6
Ambos sexos;Total;Agricultura;2014T1;4,1
Ambos sexos;Total;Agricultura;2013T4;4,2
Ambos sexos;Total;Agricultura;2013T3;4,8
Ambos sexos;Total;Agricultura;2013T2;4,5
Ambos sexos;Total;Agricultura;2013T1;4,7
Ambos sexos;Total;Agricultura;2012T4;4,4
Ambos sexos;Total;Agricultura;2012T3;5,1
Ambos sexos;Total;Agricultura;2012T2;4,9
Ambos sexos;Total;Agricultura;2012T1;4,7
Ambos sexos;Total;Agricultura;2011T4;3,9
Ambos sexos;Total;Agricultura;2011T3;5
Ambos sexos;Total;Agricultura;2011T2;5
Ambos sexos;Total;Agricultura;2011T1;4,6
Ambos sexos;Total;Agricultura;2010T4;4,4
Ambos sexos;Total;Agricultura;2010T3;5
Ambos sexos;Total;Agricultura;2010T2;5
Ambos sexos;Total;Agricultura;2010T1;4,2
Ambos sexos;Total;Agricultura;2009T4;4,5
Ambos sexos;Total;Agricultura;2009T3;5,2
Ambos sexos;Total;Agricultura;2009T2;4,7
Ambos sexos;Total;Agricultura;2009T1;4,2
Ambos sexos;Total;Agricultura;2008T4;4,7
Ambos sexos;Total;Agricultura;2008T3;5,5
Ambos sexos;Total;Agricultura;2008T2;5,1
Ambos sexos;Total;Agricultura;2008T1;5,2
Ambos sexos;Total;Industria;2025T4;5
Ambos sexos;Total;Industria;2025T3;4,9
Ambos sexos;Total;Industria;2025T2;5,7
Ambos sexos;Total;Industria;2025T1;5,1
Ambos sexos;Total;Industria;2024T4;4,6
Ambos sexos;Total;Industria;2024T3;4,8
Ambos sexos;Total;Industria;2024T2;5,1
Ambos sexos;Total;Industria;2024T1;5
Ambos sexos;Total;Industria;2023T4;4,2
Ambos sexos;Total;Industria;2023T3;5,2
Ambos sexos;Total;Industria;2023T2;5,3
Ambos sexos;Total;Industria;2023T1;5,2
Ambos sexos;Total;Industria;2022T4;4,9
Ambos sexos;Total;Industria;2022T3;4,8
Ambos sexos;Total;Industria;2022T2;4,8
Ambos sexos;Total;Industria;2022T1;5
Ambos sexos;Total;Industria;2021T4;4,5
Ambos sexos;Total;Industria;2021T3;3,9
Ambos sexos;Total;Industria;2021T2;4,2
Ambos sexos;Total;Industria;2021T1;5,4
Ambos sexos;Total;Industria;2020T4;5,2
Ambos sexos;Total;Industria;2020T3;5,4
Ambos sexos;Total;Industria;2020T2;6,9
Ambos sexos;Total;Industria;2020T1;5,3
Ambos sexos;Total;Industria;2019T4;5,1
Ambos sexos;Total;Industria;2019T3;4,7
Ambos sexos;Total;Industria;2019T2;5,1
Ambos sexos;Total;Industria;2019T1;5,4
Ambos sexos;Total;Industria;2018T4;5,2
Ambos sexos;Total;Industria;2018T3;4,9
Ambos sexos;Total;Industria;2018T2;4,7
Ambos sexos;Total;Industria;2018T1;4,8
Ambos sexos;Total;Industria;2017T4;4,6
Ambos sexos;Total;Industria;2017T3;4,2
Ambos sexos;Total;Industria;2017T2;4,4
Ambos sexos;Total;Industria;2017T1;4,3
Ambos sexos;Total;Industria;2016T4;4,1
Ambos sexos;Total;Industria;2016T3;3,9
Ambos sexos;Total;Industria;2016T2;4
Ambos sexos;Total;Industria;2016T1;3,9
Ambos sexos;Total;Industria;2015T4;3,6
Ambos sexos;Total;Industria;2015T3;3,5
Ambos sexos;Total;Industria;2015T2;3,4
Ambos sexos;Total;Industria;2015T1;3,8
Ambos sexos;Total;Industria;2014T4;3,9
Ambos sexos;Total;Industria;2014T3;3,6
Ambos sexos;Total;Industria;2014T2;3,8
Ambos sexos;Total;Industria;2014T1;4,3
Ambos sexos;Total;Industria;2013T4;4,2
Ambos sexos;Total;Industria;2013T3;4,3
Ambos sexos;Total;Industria;2013T2;4,8
Ambos sexos;Total;Industria;2013T1;5,3
Ambos sexos;Total;Industria;2012T4;5,1
Ambos sexos;Total;Industria;2012T3;5,5
Ambos sexos;Total;Industria;2012T2;5,7
Ambos sexos;Total;Industria;2012T1;5,4
Ambos sexos;Total;Industria;2011T4;4,7
Ambos sexos;Total;Industria;2011T3;4,4
Ambos sexos;Total;Industria;2011T2;5
Ambos sexos;Total;Industria;2011T1;5,2
Ambos sexos;Total;Industria;2010T4;5
Ambos sexos;Total;Industria;2010T3;5,4
Ambos sexos;Total;Industria;2010T2;5,9
Ambos sexos;Total;Industria;2010T1;6,7
Ambos sexos;Total;Industria;2009T4;7,6
Ambos sexos;Total;Industria;2009T3;8,8
Ambos sexos;Total;Industria;2009T2;9,6
Ambos sexos;Total;Industria;2009T1;9,4
Ambos sexos;Total;Industria;2008T4;9,1
Ambos sexos;Total;Industria;2008T3;8,1
Ambos sexos;Total;Industria;2008T2;7,6
Ambos sexos;Total;Industria;2008T1;7,7
Ambos sexos;Total;Construcción;2025T4;4,3
Ambos sexos;Total;Construcción;2025T3;3,5
Ambos sexos;Total;Construcción;2025T2;4
Ambos sexos;Total;Construcción;2025T1;4,2
Ambos sexos;Total;Construcción;2024T4;4
Ambos sexos;Total;Construcción;2024T3;3,8
Ambos sexos;Total;Construcción;2024T2;4,2
Ambos sexos;Total;Construcción;2024T1;4,3
Ambos sexos;Total;Construcción;2023T4;3,6
Ambos sexos;Total;Construcción;2023T3;3
Ambos sexos;Total;Construcción;2023T2;4,1
Ambos sexos;Total;Construcción;2023T1;4,3
Ambos sexos;Total;Construcción;2022T4;4
Ambos sexos;Total;Construcción;2022T3;3,4
Ambos sexos;Total;Construcción;2022T2;4,1
Ambos sexos;Total;Construcción;2022T1;3,6
Ambos sexos;Total;Construcción;2021T4;3,7
Ambos sexos;Total;Construcción;2021T3;4,2
Ambos sexos;Total;Construcción;2021T2;3,5
Ambos sexos;Total;Construcción;2021T1;4,3
Ambos sexos;Total;Construcción;2020T4;4,1
Ambos sexos;Total;Construcción;2020T3;4,2
Ambos sexos;Total;Construcción;2020T2;5
Ambos sexos;Total;Construcción;2020T1;4,1
Ambos sexos;Total;Construcción;2019T4;4,6
Ambos sexos;Total;Construcción;2019T3;4,3
Ambos sexos;Total;Construcción;2019T2;4,2
Ambos sexos;Total;Construcción;2019T1;3,9
Ambos sexos;Total;Construcción;2018T4;3,9
Ambos sexos;Total;Construcción;2018T3;4
Ambos sexos;Total;Construcción;2018T2;3,5
Ambos sexos;Total;Construcción;2018T1;4,1
Ambos sexos;Total;Construcción;2017T4;3,9
Ambos sexos;Total;Construcción;2017T3;3,8
Ambos sexos;Total;Construcción;2017T2;3,5
Ambos sexos;Total;Construcción;2017T1;4,1
Ambos sexos;Total;Construcción;2016T4;4,1
Ambos sexos;Total;Construcción;2016T3;4
Ambos sexos;Total;Construcción;2016T2;3,9
Ambos sexos;Total;Construcción;2016T1;4,3
Ambos sexos;Total;Construcción;2015T4;4,3
Ambos sexos;Total;Construcción;2015T3;4
Ambos sexos;Total;Construcción;2015T2;4
Ambos sexos;Total;Construcción;2015T1;4,1
Ambos sexos;Total;Construcción;2014T4;4,2
Ambos sexos;Total;Construcción;2014T3;4,1
Ambos sexos;Total;Construcción;2014T2;4,6
Ambos sexos;Total;Construcción;2014T1;5,2
Ambos sexos;Total;Construcción;2013T4;5
Ambos sexos;Total;Construcción;2013T3;5,4
Ambos sexos;Total;Construcción;2013T2;5,8
Ambos sexos;Total;Construcción;2013T1;6
Ambos sexos;Total;Construcción;2012T4;6,5
Ambos sexos;Total;Construcción;2012T3;7
Ambos sexos;Total;Construcción;2012T2;7,7
Ambos sexos;Total;Construcción;2012T1;8,5
Ambos sexos;Total;Construcción;2011T4;8,5
Ambos sexos;Total;Construcción;2011T3;9
Ambos sexos;Total;Construcción;2011T2;8,7
Ambos sexos;Total;Construcción;2011T1;8,9
Ambos sexos;Total;Construcción;2010T4;9,3
Ambos sexos;Total;Construcción;2010T3;10
Ambos sexos;Total;Construcción;2010T2;11,2
Ambos sexos;Total;Construcción;2010T1;12,9
Ambos sexos;Total;Construcción;2009T4;14,1
Ambos sexos;Total;Construcción;2009T3;14,8
Ambos sexos;Total;Construcción;2009T2;16,7
Ambos sexos;Total;Construcción;2009T1;18,3
Ambos sexos;Total;Construcción;2008T4;18,1
Ambos sexos;Total;Construcción;2008T3;16,7
Ambos sexos;Total;Construcción;2008T2;15,8
Ambos sexos;Total;Construcción;2008T1;13,4
Ambos sexos;Total;Servicios;2025T4;39,4
Ambos sexos;Total;Servicios;2025T3;39,8
Ambos sexos;Total;Servicios;2025T2;37,8
Ambos sexos;Total;Servicios;2025T1;41
Ambos sexos;Total;Servicios;2024T4;39,2
Ambos sexos;Total;Servicios;2024T3;38,2
Ambos sexos;Total;Servicios;2024T2;38,3
Ambos sexos;Total;Servicios;2024T1;41,9
Ambos sexos;Total;Servicios;2023T4;39,1
Ambos sexos;Total;Servicios;2023T3;38,1
Ambos sexos;Total;Servicios;2023T2;37,6
Ambos sexos;Total;Servicios;2023T1;39,9
Ambos sexos;Total;Servicios;2022T4;36,5
Ambos sexos;Total;Servicios;2022T3;35,7
Ambos sexos;Total;Servicios;2022T2;33,4
Ambos sexos;Total;Servicios;2022T1;34,8
Ambos sexos;Total;Servicios;2021T4;32,5
Ambos sexos;Total;Servicios;2021T3;31,7
Ambos sexos;Total;Servicios;2021T2;29,5
Ambos sexos;Total;Servicios;2021T1;36,9
Ambos sexos;Total;Servicios;2020T4;38,9
Ambos sexos;Total;Servicios;2020T3;41,9
Ambos sexos;Total;Servicios;2020T2;45,7
Ambos sexos;Total;Servicios;2020T1;40,5
Ambos sexos;Total;Servicios;2019T4;36,6
Ambos sexos;Total;Servicios;2019T3;35,7
Ambos sexos;Total;Servicios;2019T2;35,7
Ambos sexos;Total;Servicios;2019T1;37
Ambos sexos;Total;Servicios;2018T4;35,4
Ambos sexos;Total;Servicios;2018T3;32,6
Ambos sexos;Total;Servicios;2018T2;32,8
Ambos sexos;Total;Servicios;2018T1;34,9
Ambos sexos;Total;Servicios;2017T4;32,8
Ambos sexos;Total;Servicios;2017T3;31,1
Ambos sexos;Total;Servicios;2017T2;32,2
Ambos sexos;Total;Servicios;2017T1;33
Ambos sexos;Total;Servicios;2016T4;30,6
Ambos sexos;Total;Servicios;2016T3;28,6
Ambos sexos;Total;Servicios;2016T2;29,2
Ambos sexos;Total;Servicios;2016T1;30,2
Ambos sexos;Total;Servicios;2015T4;28,8
Ambos sexos;Total;Servicios;2015T3;27,1
Ambos sexos;Total;Servicios;2015T2;26,7
Ambos sexos;Total;Servicios;2015T1;26,9
Ambos sexos;Total;Servicios;2014T4;26,2
Ambos sexos;Total;Servicios;2014T3;25,7
Ambos sexos;Total;Servicios;2014T2;26,3
Ambos sexos;Total;Servicios;2014T1;27,5
Ambos sexos;Total;Servicios;2013T4;27
Ambos sexos;Total;Servicios;2013T3;26,6
Ambos sexos;Total;Servicios;2013T2;28,1
Ambos sexos;Total;Servicios;2013T1;29,6
Ambos sexos;Total;Servicios;2012T4;29,3
Ambos sexos;Total;Servicios;2012T3;28,5
Ambos sexos;Total;Servicios;2012T2;29,4
Ambos sexos;Total;Servicios;2012T1;31,2
Ambos sexos;Total;Servicios;2011T4;30,6
Ambos sexos;Total;Servicios;2011T3;29,9
Ambos sexos;Total;Servicios;2011T2;29,8
Ambos sexos;Total;Servicios;2011T1;30,8
Ambos sexos;Total;Servicios;2010T4;30,2
Ambos sexos;Total;Servicios;2010T3;30,5
Ambos sexos;Total;Servicios;2010T2;31,2
Ambos sexos;Total;Servicios;2010T1;32,8
Ambos sexos;Total;Servicios;2009T4;32,8
Ambos sexos;Total;Servicios;2009T3;34,2
Ambos sexos;Total;Servicios;2009T2;35,5
Ambos sexos;Total;Servicios;2009T1;36,2
Ambos sexos;Total;Servicios;2008T4;35,8
Ambos sexos;Total;Servicios;2008T3;36,2
Ambos sexos;Total;Servicios;2008T2;37,6
Ambos sexos;Total;Servicios;2008T1;38,7
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2025T4;46,4
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2025T3;46,7
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2025T2;47,7
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2025T1;45,1
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2024T4;47,3
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2024T3;48,1
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2024T2;48
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2024T1;44,5
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2023T4;48,7
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2023T3;48,4
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2023T2;48,2
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2023T1;46,2
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2022T4;49,9
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2022T3;50,5
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2022T2;52,8
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2022T1;51,6
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2021T4;54,1
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2021T3;54,4
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2021T2;58
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2021T1;48,3
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2020T4;46,8
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2020T3;42,9
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2020T2;37,4
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2020T1;45,1
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2019T4;48
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2019T3;49,1
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2019T2;49,3
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2019T1;48,6
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2018T4;50,3
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2018T3;52,7
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2018T2;53,7
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2018T1;50,8
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2017T4;53,4
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2017T3;54,6
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2017T2;54,7
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2017T1;53,5
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2016T4;56,1
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2016T3;57,9
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2016T2;57,4
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2016T1;56,2
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2015T4;58,5
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2015T3;60
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2015T2;61
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2015T1;60
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2014T4;60,7
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2014T3;61,3
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2014T2;60,6
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2014T1;59
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2013T4;59,6
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2013T3;59
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2013T2;56,9
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2013T1;54,4
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2012T4;54,7
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2012T3;53,9
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2012T2;52,3
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2012T1;50,2
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2011T4;52,2
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2011T3;51,7
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2011T2;51,4
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2011T1;50,5
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2010T4;51,2
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2010T3;49,1
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2010T2;46,8
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2010T1;43,4
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2009T4;41
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2009T3;37
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2009T2;33,4
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2009T1;31,8
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2008T4;32,3
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2008T3;33,4
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2008T2;33,9
Ambos sexos;Total;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2008T1;34,9
Ambos sexos;De 16 a 19 años;Total;2025T4;100
Ambos sexos;De 16 a 19 años;Total;2025T3;100
Ambos sexos;De 16 a 19 años;Total;2025T2;100
Ambos sexos;De 16 a 19 años;Total;2025T1;100
Ambos sexos;De 16 a 19 años;Total;2024T4;100
Ambos sexos;De 16 a 19 años;Total;2024T3;100
Ambos sexos;De 16 a 19 años;Total;2024T2;100
Ambos sexos;De 16 a 19 años;Total;2024T1;100
Ambos sexos;De 16 a 19 años;Total;2023T4;100
Ambos sexos;De 16 a 19 años;Total;2023T3;100
Ambos sexos;De 16 a 19 años;Total;2023T2;100
Ambos sexos;De 16 a 19 años;Total;2023T1;100
Ambos sexos;De 16 a 19 años;Total;2022T4;100
Ambos sexos;De 16 a 19 años;Total;2022T3;100
Ambos sexos;De 16 a 19 años;Total;2022T2;100
Ambos sexos;De 16 a 19 años;Total;2022T1;100
Ambos sexos;De 16 a 19 años;Total;2021T4;100
Ambos sexos;De 16 a 19 años;Total;2021T3;100
Ambos sexos;De 16 a 19 años;Total;2021T2;100
Ambos sexos;De 16 a 19 años;Total;2021T1;100
Ambos sexos;De 16 a 19 años;Total;2020T4;100
Ambos sexos;De 16 a 19 años;Total;2020T3;100
Ambos sexos;De 16 a 19 años;Total;2020T2;100
Ambos sexos;De 16 a 19 años;Total;2020T1;100
Ambos sexos;De 16 a 19 años;Total;2019T4;100
Ambos sexos;De 16 a 19 años;Total;2019T3;100
Ambos sexos;De 16 a 19 años;Total;2019T2;100
Ambos sexos;De 16 a 19 años;Total;2019T1;100
Ambos sexos;De 16 a 19 años;Total;2018T4;100
Ambos sexos;De 16 a 19 años;Total;2018T3;100
Ambos sexos;De 16 a 19 años;Total;2018T2;100
Ambos sexos;De 16 a 19 años;Total;2018T1;100
Ambos sexos;De 16 a 19 años;Total;2017T4;100
Ambos sexos;De 16 a 19 años;Total;2017T3;100
Ambos sexos;De 16 a 19 años;Total;2017T2;100
Ambos sexos;De 16 a 19 años;Total;2017T1;100
Ambos sexos;De 16 a 19 años;Total;2016T4;100
Ambos sexos;De 16 a 19 años;Total;2016T3;100
Ambos sexos;De 16 a 19 años;Total;2016T2;100
Ambos sexos;De 16 a 19 años;Total;2016T1;100
Ambos sexos;De 16 a 19 años;Total;2015T4;100
Ambos sexos;De 16 a 19 años;Total;2015T3;100
Ambos sexos;De 16 a 19 años;Total;2015T2;100
Ambos sexos;De 16 a 19 años;Total;2015T1;100
Ambos sexos;De 16 a 19 años;Total;2014T4;100
Ambos sexos;De 16 a 19 años;Total;2014T3;100
Ambos sexos;De 16 a 19 años;Total;2014T2;100
Ambos sexos;De 16 a 19 años;Total;2014T1;100
Ambos sexos;De 16 a 19 años;Total;2013T4;100
Ambos sexos;De 16 a 19 años;Total;2013T3;100
Ambos sexos;De 16 a 19 años;Total;2013T2;100
Ambos sexos;De 16 a 19 años;Total;2013T1;100
Ambos sexos;De 16 a 19 años;Total;2012T4;100
Ambos sexos;De 16 a 19 años;Total;2012T3;100
Ambos sexos;De 16 a 19 años;Total;2012T2;100
Ambos sexos;De 16 a 19 años;Total;2012T1;100
Ambos sexos;De 16 a 19 años;Total;2011T4;100
Ambos sexos;De 16 a 19 años;Total;2011T3;100
Ambos sexos;De 16 a 19 años;Total;2011T2;100
Ambos sexos;De 16 a 19 años;Total;2011T1;100
Ambos sexos;De 16 a 19 años;Total;2010T4;100
Ambos sexos;De 16 a 19 años;Total;2010T3;100
Ambos sexos;De 16 a 19 años;Total;2010T2;100
Ambos sexos;De 16 a 19 años;Total;2010T1;100
Ambos sexos;De 16 a 19 años;Total;2009T4;100
Ambos sexos;De 16 a 19 años;Total;2009T3;100
Ambos sexos;De 16 a 19 años;Total;2009T2;100
Ambos sexos;De 16 a 19 años;Total;2009T1;100
Ambos sexos;De 16 a 19 años;Total;2008T4;100
Ambos sexos;De 16 a 19 años;Total;2008T3;100
Ambos sexos;De 16 a 19 años;Total;2008T2;100
Ambos sexos;De 16 a 19 años;Total;2008T1;100
Ambos sexos;De 16 a 19 años;Agricultura;2025T4;5,7
Ambos sexos;De 16 a 19 años;Agricultura;2025T3;1,6
Ambos sexos;De 16 a 19 años;Agricultura;2025T2;2,7
Ambos sexos;De 16 a 19 años;Agricultura;2025T1;5,1
Ambos sexos;De 16 a 19 años;Agricultura;2024T4;4,2
Ambos sexos;De 16 a 19 años;Agricultura;2024T3;2,8
Ambos sexos;De 16 a 19 años;Agricultura;2024T2;1,9
Ambos sexos;De 16 a 19 años;Agricultura;2024T1;1,8
Ambos sexos;De 16 a 19 años;Agricultura;2023T4;2,9
Ambos sexos;De 16 a 19 años;Agricultura;2023T3;2,8
Ambos sexos;De 16 a 19 años;Agricultura;2023T2;2,9
Ambos sexos;De 16 a 19 años;Agricultura;2023T1;3,4
Ambos sexos;De 16 a 19 años;Agricultura;2022T4;4,4
Ambos sexos;De 16 a 19 años;Agricultura;2022T3;2,9
Ambos sexos;De 16 a 19 años;Agricultura;2022T2;4,6
Ambos sexos;De 16 a 19 años;Agricultura;2022T1;4,6
Ambos sexos;De 16 a 19 años;Agricultura;2021T4;4,1
Ambos sexos;De 16 a 19 años;Agricultura;2021T3;4,2
Ambos sexos;De 16 a 19 años;Agricultura;2021T2;2,7
Ambos sexos;De 16 a 19 años;Agricultura;2021T1;5
Ambos sexos;De 16 a 19 años;Agricultura;2020T4;4,4
Ambos sexos;De 16 a 19 años;Agricultura;2020T3;4,7
Ambos sexos;De 16 a 19 años;Agricultura;2020T2;4,3
Ambos sexos;De 16 a 19 años;Agricultura;2020T1;4,6
Ambos sexos;De 16 a 19 años;Agricultura;2019T4;4,7
Ambos sexos;De 16 a 19 años;Agricultura;2019T3;5,3
Ambos sexos;De 16 a 19 años;Agricultura;2019T2;5,3
Ambos sexos;De 16 a 19 años;Agricultura;2019T1;3,1
Ambos sexos;De 16 a 19 años;Agricultura;2018T4;5,2
Ambos sexos;De 16 a 19 años;Agricultura;2018T3;5,3
Ambos sexos;De 16 a 19 años;Agricultura;2018T2;3
Ambos sexos;De 16 a 19 años;Agricultura;2018T1;4,9
Ambos sexos;De 16 a 19 años;Agricultura;2017T4;4,2
Ambos sexos;De 16 a 19 años;Agricultura;2017T3;2,9
Ambos sexos;De 16 a 19 años;Agricultura;2017T2;3
Ambos sexos;De 16 a 19 años;Agricultura;2017T1;3,3
Ambos sexos;De 16 a 19 años;Agricultura;2016T4;3,8
Ambos sexos;De 16 a 19 años;Agricultura;2016T3;3,8
Ambos sexos;De 16 a 19 años;Agricultura;2016T2;3,7
Ambos sexos;De 16 a 19 años;Agricultura;2016T1;4,8
Ambos sexos;De 16 a 19 años;Agricultura;2015T4;1,9
