Sexo;Motivo de no buscar empleo;Edad;Periodo;Total
Ambos sexos;Total;De 35 a 39 años;2015T1;375,8
Ambos sexos;Total;De 35 a 39 años;2014T4;358,9
Ambos sexos;Total;De 35 a 39 años;2014T3;379,1
Ambos sexos;Total;De 35 a 39 años;2014T2;362,4
Ambos sexos;Total;De 35 a 39 años;2014T1;377,6
Ambos sexos;Total;De 35 a 39 años;2013T4;379,5
Ambos sexos;Total;De 35 a 39 años;2013T3;404,4
Ambos sexos;Total;De 35 a 39 años;2013T2;385,9
Ambos sexos;Total;De 35 a 39 años;2013T1;372,7
Ambos sexos;Total;De 35 a 39 años;2012T4;382
Ambos sexos;Total;De 35 a 39 años;2012T3;411,4
Ambos sexos;Total;De 35 a 39 años;2012T2;407,9
Ambos sexos;Total;De 35 a 39 años;2012T1;402,1
Ambos sexos;Total;De 35 a 39 años;2011T4;418,1
Ambos sexos;Total;De 35 a 39 años;2011T3;440,8
Ambos sexos;Total;De 35 a 39 años;2011T2;428,7
Ambos sexos;Total;De 35 a 39 años;2011T1;428,6
Ambos sexos;Total;De 35 a 39 años;2010T4;445,9
Ambos sexos;Total;De 35 a 39 años;2010T3;467,6
Ambos sexos;Total;De 35 a 39 años;2010T2;447,1
Ambos sexos;Total;De 35 a 39 años;2010T1;482,9
Ambos sexos;Total;De 35 a 39 años;2009T4;502,5
Ambos sexos;Total;De 35 a 39 años;2009T3;522,4
Ambos sexos;Total;De 35 a 39 años;2009T2;488,7
Ambos sexos;Total;De 35 a 39 años;2009T1;495,4
Ambos sexos;Total;De 35 a 39 años;2008T4;522,6
Ambos sexos;Total;De 35 a 39 años;2008T3;557,1
Ambos sexos;Total;De 35 a 39 años;2008T2;561,9
Ambos sexos;Total;De 35 a 39 años;2008T1;539,3
Ambos sexos;Total;De 35 a 39 años;2007T4;558,5
Ambos sexos;Total;De 35 a 39 años;2007T3;594,6
Ambos sexos;Total;De 35 a 39 años;2007T2;560
Ambos sexos;Total;De 35 a 39 años;2007T1;560,3
Ambos sexos;Total;De 35 a 39 años;2006T4;556,9
Ambos sexos;Total;De 35 a 39 años;2006T3;582,9
Ambos sexos;Total;De 35 a 39 años;2006T2;547,4
Ambos sexos;Total;De 35 a 39 años;2006T1;566,6
Ambos sexos;Total;De 35 a 39 años;2005T4;590,6
Ambos sexos;Total;De 35 a 39 años;2005T3;616,9
Ambos sexos;Total;De 35 a 39 años;2005T2;616
Ambos sexos;Total;De 35 a 39 años;2005T1;603,9
Ambos sexos;Total;De 40 a 44 años;2025T4;334,2
Ambos sexos;Total;De 40 a 44 años;2025T3;347,5
Ambos sexos;Total;De 40 a 44 años;2025T2;345,6
Ambos sexos;Total;De 40 a 44 años;2025T1;376,8
Ambos sexos;Total;De 40 a 44 años;2024T4;397,3
Ambos sexos;Total;De 40 a 44 años;2024T3;384,7
Ambos sexos;Total;De 40 a 44 años;2024T2;379,3
Ambos sexos;Total;De 40 a 44 años;2024T1;375,8
Ambos sexos;Total;De 40 a 44 años;2023T4;385,8
Ambos sexos;Total;De 40 a 44 años;2023T3;395,1
Ambos sexos;Total;De 40 a 44 años;2023T2;397,3
Ambos sexos;Total;De 40 a 44 años;2023T1;388,9
Ambos sexos;Total;De 40 a 44 años;2022T4;373,9
Ambos sexos;Total;De 40 a 44 años;2022T3;408,3
Ambos sexos;Total;De 40 a 44 años;2022T2;402,1
Ambos sexos;Total;De 40 a 44 años;2022T1;409,7
Ambos sexos;Total;De 40 a 44 años;2021T4;386,3
Ambos sexos;Total;De 40 a 44 años;2021T3;378
Ambos sexos;Total;De 40 a 44 años;2021T2;393,4
Ambos sexos;Total;De 40 a 44 años;2021T1;469,7
Ambos sexos;Total;De 40 a 44 años;2020T4;422,7
Ambos sexos;Total;De 40 a 44 años;2020T3;459,5
Ambos sexos;Total;De 40 a 44 años;2020T2;563,8
Ambos sexos;Total;De 40 a 44 años;2020T1;428,2
Ambos sexos;Total;De 40 a 44 años;2019T4;395
Ambos sexos;Total;De 40 a 44 años;2019T3;426,4
Ambos sexos;Total;De 40 a 44 años;2019T2;419,8
Ambos sexos;Total;De 40 a 44 años;2019T1;430,8
Ambos sexos;Total;De 40 a 44 años;2018T4;411,3
Ambos sexos;Total;De 40 a 44 años;2018T3;407,6
Ambos sexos;Total;De 40 a 44 años;2018T2;410,3
Ambos sexos;Total;De 40 a 44 años;2018T1;395,8
Ambos sexos;Total;De 40 a 44 años;2017T4;408,3
Ambos sexos;Total;De 40 a 44 años;2017T3;432,8
Ambos sexos;Total;De 40 a 44 años;2017T2;397,8
Ambos sexos;Total;De 40 a 44 años;2017T1;391,3
Ambos sexos;Total;De 40 a 44 años;2016T4;400,1
Ambos sexos;Total;De 40 a 44 años;2016T3;415,1
Ambos sexos;Total;De 40 a 44 años;2016T2;399
Ambos sexos;Total;De 40 a 44 años;2016T1;411,7
Ambos sexos;Total;De 40 a 44 años;2015T4;433
Ambos sexos;Total;De 40 a 44 años;2015T3;461
Ambos sexos;Total;De 40 a 44 años;2015T2;404,5
Ambos sexos;Total;De 40 a 44 años;2015T1;429,5
Ambos sexos;Total;De 40 a 44 años;2014T4;414,3
Ambos sexos;Total;De 40 a 44 años;2014T3;454,8
Ambos sexos;Total;De 40 a 44 años;2014T2;446,1
Ambos sexos;Total;De 40 a 44 años;2014T1;459,5
Ambos sexos;Total;De 40 a 44 años;2013T4;426,6
Ambos sexos;Total;De 40 a 44 años;2013T3;468,2
Ambos sexos;Total;De 40 a 44 años;2013T2;464,6
Ambos sexos;Total;De 40 a 44 años;2013T1;467,2
Ambos sexos;Total;De 40 a 44 años;2012T4;465,5
Ambos sexos;Total;De 40 a 44 años;2012T3;489,2
Ambos sexos;Total;De 40 a 44 años;2012T2;480,3
Ambos sexos;Total;De 40 a 44 años;2012T1;466,7
Ambos sexos;Total;De 40 a 44 años;2011T4;488
Ambos sexos;Total;De 40 a 44 años;2011T3;507,9
Ambos sexos;Total;De 40 a 44 años;2011T2;504
Ambos sexos;Total;De 40 a 44 años;2011T1;506,6
Ambos sexos;Total;De 40 a 44 años;2010T4;512,9
Ambos sexos;Total;De 40 a 44 años;2010T3;550,7
Ambos sexos;Total;De 40 a 44 años;2010T2;512,3
Ambos sexos;Total;De 40 a 44 años;2010T1;523
Ambos sexos;Total;De 40 a 44 años;2009T4;516
Ambos sexos;Total;De 40 a 44 años;2009T3;554,1
Ambos sexos;Total;De 40 a 44 años;2009T2;554,7
Ambos sexos;Total;De 40 a 44 años;2009T1;546,7
Ambos sexos;Total;De 40 a 44 años;2008T4;552,7
Ambos sexos;Total;De 40 a 44 años;2008T3;608,3
Ambos sexos;Total;De 40 a 44 años;2008T2;580,3
Ambos sexos;Total;De 40 a 44 años;2008T1;590,8
Ambos sexos;Total;De 40 a 44 años;2007T4;606,5
Ambos sexos;Total;De 40 a 44 años;2007T3;625,5
Ambos sexos;Total;De 40 a 44 años;2007T2;583
Ambos sexos;Total;De 40 a 44 años;2007T1;585,7
Ambos sexos;Total;De 40 a 44 años;2006T4;615,4
Ambos sexos;Total;De 40 a 44 años;2006T3;636,7
Ambos sexos;Total;De 40 a 44 años;2006T2;629,3
Ambos sexos;Total;De 40 a 44 años;2006T1;621,4
Ambos sexos;Total;De 40 a 44 años;2005T4;631,5
Ambos sexos;Total;De 40 a 44 años;2005T3;655
Ambos sexos;Total;De 40 a 44 años;2005T2;609,7
Ambos sexos;Total;De 40 a 44 años;2005T1;633,3
Ambos sexos;Total;De 45 a 49 años;2025T4;470
Ambos sexos;Total;De 45 a 49 años;2025T3;440,5
Ambos sexos;Total;De 45 a 49 años;2025T2;447,3
Ambos sexos;Total;De 45 a 49 años;2025T1;466,2
Ambos sexos;Total;De 45 a 49 años;2024T4;461,5
Ambos sexos;Total;De 45 a 49 años;2024T3;466,9
Ambos sexos;Total;De 45 a 49 años;2024T2;452,9
Ambos sexos;Total;De 45 a 49 años;2024T1;468,9
Ambos sexos;Total;De 45 a 49 años;2023T4;466,6
Ambos sexos;Total;De 45 a 49 años;2023T3;492,7
Ambos sexos;Total;De 45 a 49 años;2023T2;475,2
Ambos sexos;Total;De 45 a 49 años;2023T1;479,2
Ambos sexos;Total;De 45 a 49 años;2022T4;463,5
Ambos sexos;Total;De 45 a 49 años;2022T3;487
Ambos sexos;Total;De 45 a 49 años;2022T2;484,8
Ambos sexos;Total;De 45 a 49 años;2022T1;467,3
Ambos sexos;Total;De 45 a 49 años;2021T4;462,2
Ambos sexos;Total;De 45 a 49 años;2021T3;499
Ambos sexos;Total;De 45 a 49 años;2021T2;507,1
Ambos sexos;Total;De 45 a 49 años;2021T1;513,6
Ambos sexos;Total;De 45 a 49 años;2020T4;495,5
Ambos sexos;Total;De 45 a 49 años;2020T3;532,8
Ambos sexos;Total;De 45 a 49 años;2020T2;624,5
Ambos sexos;Total;De 45 a 49 años;2020T1;529,2
Ambos sexos;Total;De 45 a 49 años;2019T4;502,9
Ambos sexos;Total;De 45 a 49 años;2019T3;514,4
Ambos sexos;Total;De 45 a 49 años;2019T2;482,6
Ambos sexos;Total;De 45 a 49 años;2019T1;493,1
Ambos sexos;Total;De 45 a 49 años;2018T4;514,5
Ambos sexos;Total;De 45 a 49 años;2018T3;523,2
Ambos sexos;Total;De 45 a 49 años;2018T2;481,5
Ambos sexos;Total;De 45 a 49 años;2018T1;500,5
Ambos sexos;Total;De 45 a 49 años;2017T4;511,5
Ambos sexos;Total;De 45 a 49 años;2017T3;529,1
Ambos sexos;Total;De 45 a 49 años;2017T2;526,5
Ambos sexos;Total;De 45 a 49 años;2017T1;509,8
Ambos sexos;Total;De 45 a 49 años;2016T4;505,1
Ambos sexos;Total;De 45 a 49 años;2016T3;512,8
Ambos sexos;Total;De 45 a 49 años;2016T2;487,7
Ambos sexos;Total;De 45 a 49 años;2016T1;500,7
Ambos sexos;Total;De 45 a 49 años;2015T4;503,6
Ambos sexos;Total;De 45 a 49 años;2015T3;524,9
Ambos sexos;Total;De 45 a 49 años;2015T2;498
Ambos sexos;Total;De 45 a 49 años;2015T1;522,3
Ambos sexos;Total;De 45 a 49 años;2014T4;525,4
Ambos sexos;Total;De 45 a 49 años;2014T3;541,4
Ambos sexos;Total;De 45 a 49 años;2014T2;509,3
Ambos sexos;Total;De 45 a 49 años;2014T1;541,9
Ambos sexos;Total;De 45 a 49 años;2013T4;547,9
Ambos sexos;Total;De 45 a 49 años;2013T3;543,5
Ambos sexos;Total;De 45 a 49 años;2013T2;511,6
Ambos sexos;Total;De 45 a 49 años;2013T1;527,5
Ambos sexos;Total;De 45 a 49 años;2012T4;514,6
Ambos sexos;Total;De 45 a 49 años;2012T3;541,4
Ambos sexos;Total;De 45 a 49 años;2012T2;530,4
Ambos sexos;Total;De 45 a 49 años;2012T1;538,8
Ambos sexos;Total;De 45 a 49 años;2011T4;548,9
Ambos sexos;Total;De 45 a 49 años;2011T3;590,8
Ambos sexos;Total;De 45 a 49 años;2011T2;570,2
Ambos sexos;Total;De 45 a 49 años;2011T1;562,3
Ambos sexos;Total;De 45 a 49 años;2010T4;575,8
Ambos sexos;Total;De 45 a 49 años;2010T3;583,6
Ambos sexos;Total;De 45 a 49 años;2010T2;561,8
Ambos sexos;Total;De 45 a 49 años;2010T1;576,5
Ambos sexos;Total;De 45 a 49 años;2009T4;601,1
Ambos sexos;Total;De 45 a 49 años;2009T3;608,4
Ambos sexos;Total;De 45 a 49 años;2009T2;582,2
Ambos sexos;Total;De 45 a 49 años;2009T1;583,6
Ambos sexos;Total;De 45 a 49 años;2008T4;607,8
Ambos sexos;Total;De 45 a 49 años;2008T3;629,2
Ambos sexos;Total;De 45 a 49 años;2008T2;620
Ambos sexos;Total;De 45 a 49 años;2008T1;641,2
Ambos sexos;Total;De 45 a 49 años;2007T4;646,6
Ambos sexos;Total;De 45 a 49 años;2007T3;658,7
Ambos sexos;Total;De 45 a 49 años;2007T2;648
Ambos sexos;Total;De 45 a 49 años;2007T1;643,8
Ambos sexos;Total;De 45 a 49 años;2006T4;653,4
Ambos sexos;Total;De 45 a 49 años;2006T3;659,5
Ambos sexos;Total;De 45 a 49 años;2006T2;653,6
Ambos sexos;Total;De 45 a 49 años;2006T1;664,6
Ambos sexos;Total;De 45 a 49 años;2005T4;659,8
Ambos sexos;Total;De 45 a 49 años;2005T3;699,3
Ambos sexos;Total;De 45 a 49 años;2005T2;675,1
Ambos sexos;Total;De 45 a 49 años;2005T1;708,7
Ambos sexos;Total;De 50 a 54 años;2025T4;538,7
Ambos sexos;Total;De 50 a 54 años;2025T3;537,9
Ambos sexos;Total;De 50 a 54 años;2025T2;523,6
Ambos sexos;Total;De 50 a 54 años;2025T1;551,6
Ambos sexos;Total;De 50 a 54 años;2024T4;525,9
Ambos sexos;Total;De 50 a 54 años;2024T3;566
Ambos sexos;Total;De 50 a 54 años;2024T2;550,6
Ambos sexos;Total;De 50 a 54 años;2024T1;570,7
Ambos sexos;Total;De 50 a 54 años;2023T4;588,5
Ambos sexos;Total;De 50 a 54 años;2023T3;577,6
Ambos sexos;Total;De 50 a 54 años;2023T2;589,5
Ambos sexos;Total;De 50 a 54 años;2023T1;592,6
Ambos sexos;Total;De 50 a 54 años;2022T4;594,9
Ambos sexos;Total;De 50 a 54 años;2022T3;603,7
Ambos sexos;Total;De 50 a 54 años;2022T2;593,6
Ambos sexos;Total;De 50 a 54 años;2022T1;589,3
Ambos sexos;Total;De 50 a 54 años;2021T4;589,1
Ambos sexos;Total;De 50 a 54 años;2021T3;605,2
Ambos sexos;Total;De 50 a 54 años;2021T2;630,8
Ambos sexos;Total;De 50 a 54 años;2021T1;656,7
Ambos sexos;Total;De 50 a 54 años;2020T4;629,2
Ambos sexos;Total;De 50 a 54 años;2020T3;669,2
Ambos sexos;Total;De 50 a 54 años;2020T2;718,9
Ambos sexos;Total;De 50 a 54 años;2020T1;632,8
Ambos sexos;Total;De 50 a 54 años;2019T4;590,2
Ambos sexos;Total;De 50 a 54 años;2019T3;615,6
Ambos sexos;Total;De 50 a 54 años;2019T2;618,9
Ambos sexos;Total;De 50 a 54 años;2019T1;626,6
Ambos sexos;Total;De 50 a 54 años;2018T4;641,6
Ambos sexos;Total;De 50 a 54 años;2018T3;658,3
Ambos sexos;Total;De 50 a 54 años;2018T2;647,6
Ambos sexos;Total;De 50 a 54 años;2018T1;653,4
Ambos sexos;Total;De 50 a 54 años;2017T4;634
Ambos sexos;Total;De 50 a 54 años;2017T3;664,6
Ambos sexos;Total;De 50 a 54 años;2017T2;642,6
Ambos sexos;Total;De 50 a 54 años;2017T1;634,6
Ambos sexos;Total;De 50 a 54 años;2016T4;636,5
Ambos sexos;Total;De 50 a 54 años;2016T3;662,9
Ambos sexos;Total;De 50 a 54 años;2016T2;625
Ambos sexos;Total;De 50 a 54 años;2016T1;644,7
Ambos sexos;Total;De 50 a 54 años;2015T4;642,6
Ambos sexos;Total;De 50 a 54 años;2015T3;649
Ambos sexos;Total;De 50 a 54 años;2015T2;614,2
Ambos sexos;Total;De 50 a 54 años;2015T1;635,1
Ambos sexos;Total;De 50 a 54 años;2014T4;622,2
Ambos sexos;Total;De 50 a 54 años;2014T3;680,8
Ambos sexos;Total;De 50 a 54 años;2014T2;649,7
Ambos sexos;Total;De 50 a 54 años;2014T1;644,5
Ambos sexos;Total;De 50 a 54 años;2013T4;646,5
Ambos sexos;Total;De 50 a 54 años;2013T3;660,2
Ambos sexos;Total;De 50 a 54 años;2013T2;659,3
Ambos sexos;Total;De 50 a 54 años;2013T1;648,3
Ambos sexos;Total;De 50 a 54 años;2012T4;672,4
Ambos sexos;Total;De 50 a 54 años;2012T3;668,8
Ambos sexos;Total;De 50 a 54 años;2012T2;672
Ambos sexos;Total;De 50 a 54 años;2012T1;660,7
Ambos sexos;Total;De 50 a 54 años;2011T4;691
Ambos sexos;Total;De 50 a 54 años;2011T3;690,7
Ambos sexos;Total;De 50 a 54 años;2011T2;682,8
Ambos sexos;Total;De 50 a 54 años;2011T1;693,6
Ambos sexos;Total;De 50 a 54 años;2010T4;690,4
Ambos sexos;Total;De 50 a 54 años;2010T3;709,6
Ambos sexos;Total;De 50 a 54 años;2010T2;694,2
Ambos sexos;Total;De 50 a 54 años;2010T1;712,8
Ambos sexos;Total;De 50 a 54 años;2009T4;722,2
Ambos sexos;Total;De 50 a 54 años;2009T3;749,3
Ambos sexos;Total;De 50 a 54 años;2009T2;736,9
Ambos sexos;Total;De 50 a 54 años;2009T1;735,9
Ambos sexos;Total;De 50 a 54 años;2008T4;735,3
Ambos sexos;Total;De 50 a 54 años;2008T3;757
Ambos sexos;Total;De 50 a 54 años;2008T2;734
Ambos sexos;Total;De 50 a 54 años;2008T1;736,2
Ambos sexos;Total;De 50 a 54 años;2007T4;734,1
Ambos sexos;Total;De 50 a 54 años;2007T3;735,3
Ambos sexos;Total;De 50 a 54 años;2007T2;744,6
Ambos sexos;Total;De 50 a 54 años;2007T1;750,6
Ambos sexos;Total;De 50 a 54 años;2006T4;760,8
Ambos sexos;Total;De 50 a 54 años;2006T3;779,7
Ambos sexos;Total;De 50 a 54 años;2006T2;769,7
Ambos sexos;Total;De 50 a 54 años;2006T1;770,9
Ambos sexos;Total;De 50 a 54 años;2005T4;782,4
Ambos sexos;Total;De 50 a 54 años;2005T3;779,6
Ambos sexos;Total;De 50 a 54 años;2005T2;770
Ambos sexos;Total;De 50 a 54 años;2005T1;763,5
Ambos sexos;Total;De 55 y más años;2025T4;11.867,7
Ambos sexos;Total;De 55 y más años;2025T3;11.863,3
Ambos sexos;Total;De 55 y más años;2025T2;11.782,1
Ambos sexos;Total;De 55 y más años;2025T1;11.780,2
Ambos sexos;Total;De 55 y más años;2024T4;11.774,9
Ambos sexos;Total;De 55 y más años;2024T3;11.727,5
Ambos sexos;Total;De 55 y más años;2024T2;11.629,3
Ambos sexos;Total;De 55 y más años;2024T1;11.592,6
Ambos sexos;Total;De 55 y más años;2023T4;11.553,5
Ambos sexos;Total;De 55 y más años;2023T3;11.507,4
Ambos sexos;Total;De 55 y más años;2023T2;11.492,2
Ambos sexos;Total;De 55 y más años;2023T1;11.462,7
Ambos sexos;Total;De 55 y más años;2022T4;11.458,7
Ambos sexos;Total;De 55 y más años;2022T3;11.393,8
Ambos sexos;Total;De 55 y más años;2022T2;11.344,7
Ambos sexos;Total;De 55 y más años;2022T1;11.308,8
Ambos sexos;Total;De 55 y más años;2021T4;11.228,9
Ambos sexos;Total;De 55 y más años;2021T3;11.211,7
Ambos sexos;Total;De 55 y más años;2021T2;11.227,9
Ambos sexos;Total;De 55 y más años;2021T1;11.235,7
Ambos sexos;Total;De 55 y más años;2020T4;11.084,9
Ambos sexos;Total;De 55 y más años;2020T3;11.105,7
Ambos sexos;Total;De 55 y más años;2020T2;11.180,4
Ambos sexos;Total;De 55 y más años;2020T1;11.014,6
Ambos sexos;Total;De 55 y más años;2019T4;11.007,4
Ambos sexos;Total;De 55 y más años;2019T3;11.044,6
Ambos sexos;Total;De 55 y más años;2019T2;10.950,5
Ambos sexos;Total;De 55 y más años;2019T1;10.955,9
Ambos sexos;Total;De 55 y más años;2018T4;10.899,9
Ambos sexos;Total;De 55 y más años;2018T3;10.888,9
Ambos sexos;Total;De 55 y más años;2018T2;10.838,9
Ambos sexos;Total;De 55 y más años;2018T1;10.833,6
Ambos sexos;Total;De 55 y más años;2017T4;10.805,3
Ambos sexos;Total;De 55 y más años;2017T3;10.783,5
Ambos sexos;Total;De 55 y más años;2017T2;10.749,6
Ambos sexos;Total;De 55 y más años;2017T1;10.744,4
Ambos sexos;Total;De 55 y más años;2016T4;10.707,6
Ambos sexos;Total;De 55 y más años;2016T3;10.644,8
Ambos sexos;Total;De 55 y más años;2016T2;10.600,9
Ambos sexos;Total;De 55 y más años;2016T1;10.539,9
Ambos sexos;Total;De 55 y más años;2015T4;10.506,1
Ambos sexos;Total;De 55 y más años;2015T3;10.526,1
Ambos sexos;Total;De 55 y más años;2015T2;10.504
Ambos sexos;Total;De 55 y más años;2015T1;10.508,4
Ambos sexos;Total;De 55 y más años;2014T4;10.484,2
Ambos sexos;Total;De 55 y más años;2014T3;10.495,8
Ambos sexos;Total;De 55 y más años;2014T2;10.463,5
Ambos sexos;Total;De 55 y más años;2014T1;10.446,2
Ambos sexos;Total;De 55 y más años;2013T4;10.387,4
Ambos sexos;Total;De 55 y más años;2013T3;10.342,8
Ambos sexos;Total;De 55 y más años;2013T2;10.315,8
Ambos sexos;Total;De 55 y más años;2013T1;10.281,5
Ambos sexos;Total;De 55 y más años;2012T4;10.229,3
Ambos sexos;Total;De 55 y más años;2012T3;10.151,9
Ambos sexos;Total;De 55 y más años;2012T2;10.104,3
Ambos sexos;Total;De 55 y más años;2012T1;10.129,7
Ambos sexos;Total;De 55 y más años;2011T4;10.083,1
Ambos sexos;Total;De 55 y más años;2011T3;10.070
Ambos sexos;Total;De 55 y más años;2011T2;10.027
Ambos sexos;Total;De 55 y más años;2011T1;10.019,5
Ambos sexos;Total;De 55 y más años;2010T4;9.994
Ambos sexos;Total;De 55 y más años;2010T3;9.964,4
Ambos sexos;Total;De 55 y más años;2010T2;9.934,4
Ambos sexos;Total;De 55 y más años;2010T1;9.909,8
Ambos sexos;Total;De 55 y más años;2009T4;9.874,8
Ambos sexos;Total;De 55 y más años;2009T3;9.856,5
Ambos sexos;Total;De 55 y más años;2009T2;9.761,2
Ambos sexos;Total;De 55 y más años;2009T1;9.746,5
Ambos sexos;Total;De 55 y más años;2008T4;9.719,6
Ambos sexos;Total;De 55 y más años;2008T3;9.706,7
Ambos sexos;Total;De 55 y más años;2008T2;9.654,9
Ambos sexos;Total;De 55 y más años;2008T1;9.652,7
Ambos sexos;Total;De 55 y más años;2007T4;9.650,8
Ambos sexos;Total;De 55 y más años;2007T3;9.635,5
Ambos sexos;Total;De 55 y más años;2007T2;9.591
Ambos sexos;Total;De 55 y más años;2007T1;9.564,2
Ambos sexos;Total;De 55 y más años;2006T4;9.542,4
Ambos sexos;Total;De 55 y más años;2006T3;9.516,2
Ambos sexos;Total;De 55 y más años;2006T2;9.445
Ambos sexos;Total;De 55 y más años;2006T1;9.413,3
Ambos sexos;Total;De 55 y más años;2005T4;9.396,2
Ambos sexos;Total;De 55 y más años;2005T3;9.404,3
Ambos sexos;Total;De 55 y más años;2005T2;9.327,7
Ambos sexos;Total;De 55 y más años;2005T1;9.315,6
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2025T4;117,8
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2025T3;140,1
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2025T2;127,1
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2025T1;135,6
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2024T4;150,4
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2024T3;146,5
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2024T2;130,1
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2024T1;141,2
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2023T4;162,4
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2023T3;161,4
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2023T2;144,3
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2023T1;138,8
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2022T4;142,2
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2022T3;182,9
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2022T2;147,7
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2022T1;156,3
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2021T4;148,7
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2021T3;205,6
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2021T2;197,8
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2021T1;227,1
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2020T4;341,2
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2020T3;366,2
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2020T2;311,6
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2020T1;274,2
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2019T4;274,5
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2019T3;279,5
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2019T2;271,7
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2019T1;300,3
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2018T4;302,8
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2018T3;341,5
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2018T2;312,3
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2018T1;329,7
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2017T4;348,1
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2017T3;372,5
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2017T2;343,4
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2017T1;351,9
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2016T4;384,3
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2016T3;420
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2016T2;399,4
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2016T1;405
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2015T4;419,6
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2015T3;430,1
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2015T2;421,1
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2015T1;444
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2014T4;483,4
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2014T3;532,7
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2014T2;505,7
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2014T1;530,1
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2013T4;521,5
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2013T3;570,7
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2013T2;555,2
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2013T1;529,1
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2012T4;529,9
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2012T3;531,3
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2012T2;484,2
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2012T1;463,1
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2011T4;441,9
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2011T3;450,7
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2011T2;425,5
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2011T1;442,7
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2010T4;410,5
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2010T3;458,9
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2010T2;432,1
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2010T1;434,7
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2009T4;407,3
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2009T3;412,2
Ambos sexos;No hay ningún empleo adecuado disponible;Total;2009T2;337,1
